query,optimizer,loop,join_order,prep_time,exec_time,total_time
22a.sql,A,20,3-8-6-0-1-7-2-9-4-10-5-,28.433,30996.9,31030.7
26c.sql,A,20,3-4-8-5-0-1-2-9-6-10-11-7-,26.928,2453.23,2487.77
27a.sql,A,20,10-9-5-8-7-3-4-0-1-2-6-11-,25.808,30030.4,30059.3
17c.sql,A,20,1-3-6-0-5-4-2-,10.991,11414.5,11429.6
30b.sql,A,20,4-7-0-1-2-3-10-8-5-9-6-11-,29.629,30737.5,30773.7
3b.sql,A,20,0-2-3-1-,6.261,29909.5,29916.9
18b.sql,A,20,1-3-6-0-5-4-2-,14.655,30640.2,30656.8
33b.sql,A,20,4-12-9-2-11-10-3-8-1-6-13-5-7-0-,29.917,264.295,297.392
1c.sql,A,20,0-2-3-1-4-,8.195,129.9,139.678
31c.sql,A,20,6-5-1-0-9-2-7-3-8-4-10-,26.766,29949.4,29986
28b.sql,A,20,4-9-10-5-3-11-6-12-7-0-1-2-13-8-,33.422,28585.8,28623.4
7a.sql,A,20,7-4-1-0-5-6-2-3-,15.096,1291.76,1308.84
4a.sql,A,20,0-2-3-1-4-,7.406,188.412,198.011
16b.sql,A,20,4-5-3-1-0-6-2-7-,12.262,7334.38,7352.18
18c.sql,A,20,1-3-6-0-5-4-2-,15.052,29804.3,29823.8
20b.sql,A,20,0-4-3-8-1-2-7-5-9-6-,20.463,1033.16,1057.11
9a.sql,A,20,4-7-2-0-1-5-6-3-,16.074,1164.48,1187.01
22c.sql,A,20,2-7-8-3-6-0-1-9-4-10-5-,26.122,29191.7,29222.1
22d.sql,A,20,8-6-0-1-7-2-3-9-4-10-5-,25.214,30474,30507.2
2b.sql,A,20,0-2-3-1-4-,7.178,237.215,248.277
8d.sql,A,20,1-4-0-3-2-5-6-,10.941,11475.2,11491.5
32b.sql,A,20,5-3-4-1-2-0-,9.122,371.887,384.662
9c.sql,A,20,4-7-2-0-1-5-6-3-,14.894,2170.45,2195.1
12b.sql,A,20,7-4-0-1-5-2-6-3-,14.957,27815,27831
17b.sql,A,20,5-0-6-3-1-4-2-,10.657,2316.5,2329.24
1d.sql,A,20,0-2-3-1-4-,7.231,177.686,187.135
27b.sql,A,20,10-9-5-8-7-3-4-0-1-2-6-11-,24.724,27984,28010.1
13a.sql,A,20,5-6-3-1-0-7-2-8-4-,14.9,29586.5,29605.5
25c.sql,A,20,6-0-7-4-1-5-2-3-8-,20.88,30601.7,30632.9
6b.sql,A,20,0-3-4-2-1-,9.851,383.036,397.213
2a.sql,A,20,0-2-3-1-4-,7.011,237.207,247.456
13d.sql,A,20,8-6-3-7-2-5-1-0-4-,15.274,2646.2,2665.34
29a.sql,A,20,3-1-5-4-0-13-14-8-15-2-10-6-11-7-12-9-16-,39.988,28695.2,28742.4
14b.sql,A,20,3-7-5-1-4-0-6-2-,17.007,28600,28621.9
30c.sql,A,20,5-8-3-10-7-4-0-1-2-9-6-11-,38.247,31054.5,31106.2
6f.sql,A,20,0-3-4-2-1-,9.44,24247.4,24269.6
22b.sql,A,20,1-6-7-2-0-8-3-9-4-10-5-,25.271,29232,29265.8
24b.sql,A,20,9-0-2-1-6-3-7-4-8-5-10-11-,26.422,29015,29054.2
6d.sql,A,20,0-3-4-2-1-,9.75,455.64,472.855
17d.sql,A,20,1-3-6-0-5-4-2-,10.377,11916.1,11937
13b.sql,A,20,5-6-3-1-0-7-2-8-4-,15.709,2413.3,2433.59
17e.sql,A,20,1-3-6-0-5-4-2-,9.936,149250,149275
5a.sql,A,20,0-2-3-1-4-,9.751,125.424,136.519
15d.sql,A,20,5-1-0-2-6-3-7-4-8-,15.881,631.83,657.457
16a.sql,A,20,6-0-1-5-3-4-2-7-,13.813,35314.8,35338.1
11c.sql,A,20,6-3-5-2-4-0-1-7-,15.703,322.502,346.394
10a.sql,A,20,1-5-0-4-2-3-6-,12.513,987.124,1008.37
11a.sql,A,20,3-6-7-5-2-4-0-1-,15.327,159.787,176.99
5c.sql,A,20,0-2-3-1-4-,9.398,28590.6,28603.1
29b.sql,A,20,16-10-6-11-7-5-4-0-13-15-12-9-14-8-1-2-3-,39.048,25952.6,25999.7
8a.sql,A,20,1-4-0-3-2-5-6-,12.833,619.977,639.396
12a.sql,A,20,7-4-0-1-5-2-6-3-,14.851,27862.9,27879.4
14c.sql,A,20,5-6-2-4-0-1-7-3-,16.196,28863.3,28881.7
19a.sql,A,20,0-2-5-3-1-6-4-8-9-7-,19.893,28938.9,28964.3
16c.sql,A,20,4-5-3-1-0-6-2-7-,13.328,7138.67,7159.73
4b.sql,A,20,0-2-3-1-4-,7.686,88.165,96.64
33a.sql,A,20,10-3-8-1-11-9-2-7-6-12-4-0-13-5-,28.763,468.159,506.892
3a.sql,A,20,0-2-3-1-,7.81,28113,28122.7
1b.sql,A,20,0-2-3-1-4-,7.557,163.43,173.742
18a.sql,A,20,1-3-6-0-5-4-2-,12.091,28777.2,28795.6
15b.sql,A,20,5-1-0-2-6-3-7-4-8-,17.193,25024.9,25048.4
23c.sql,A,20,2-7-3-0-1-8-4-9-5-10-6-,20.811,27912.6,27942
26b.sql,A,20,4-3-0-1-2-8-5-9-6-10-11-7-,24.956,999.09,1033.54
19c.sql,A,20,0-2-5-3-1-6-4-8-9-7-,19.021,29433.8,29460.9
17f.sql,A,20,1-3-6-0-5-4-2-,10.521,49096.9,49117.3
27c.sql,A,20,10-9-5-8-7-3-4-0-1-2-6-11-,26.427,28323.4,28352.8
6c.sql,A,20,0-3-4-2-1-,7.715,379.485,391.817
28a.sql,A,20,4-9-10-5-3-11-6-12-7-0-1-2-13-8-,31.646,29590.8,29630.6
32a.sql,A,20,4-2-3-1-5-0-,8.908,540.03,556.472
11d.sql,A,20,6-3-5-2-4-0-1-7-,15.136,303.375,324.173
19d.sql,A,20,0-2-5-3-1-6-4-8-9-7-,18.574,10806.3,10843.6
4c.sql,A,20,0-2-3-1-4-,8.027,236.373,247.152
26a.sql,A,20,9-0-1-2-4-3-10-8-5-6-11-7-,25.432,23360.1,23396
10c.sql,A,20,1-5-0-4-3-2-6-,11.888,991.378,1012.3
5b.sql,A,20,0-2-3-1-4-,8.505,102.905,112.141
9b.sql,A,20,4-7-2-0-1-5-6-3-,15.442,840.531,861.194
10b.sql,A,20,1-5-0-4-2-3-6-,12.112,912.723,931.502
6a.sql,A,20,0-4-3-2-1-,8,1209.1,1222.33
30a.sql,A,20,8-3-10-7-4-0-1-2-5-9-6-11-,28.127,29001.8,29039.9
23b.sql,A,20,9-7-3-2-8-4-0-1-5-10-6-,22.076,26657.6,26694.9
31a.sql,A,20,5-1-0-9-6-2-7-3-8-4-10-,26.297,28873.1,28906.3
8b.sql,A,20,1-4-0-3-2-5-6-,13.466,518.952,534.579
2d.sql,A,20,0-2-3-1-4-,6.793,445.82,456.315
15a.sql,A,20,4-7-5-2-1-0-6-3-8-,16.438,24884.7,24905.3
15c.sql,A,20,2-5-6-3-0-1-7-4-8-,16.477,27908.3,27929.2
33c.sql,A,20,5-13-10-3-11-9-2-7-0-6-12-4-8-1-,30.567,438.294,473.803
2c.sql,A,20,0-2-3-1-4-,7.046,166.462,176.742
21a.sql,A,20,8-6-2-5-7-3-4-0-1-,19.069,28225.7,28246.8
17a.sql,A,20,5-0-6-3-1-4-2-,10.828,11303.4,11320.3
13c.sql,A,20,8-6-3-7-2-5-1-0-4-,15.238,222.069,238.814
31b.sql,A,20,7-0-9-6-2-5-1-3-8-4-10-,25.98,28932.8,28966.4
20c.sql,A,20,0-4-3-8-1-2-7-5-9-6-,19.949,1818.48,1850.16
7b.sql,A,20,6-0-2-5-1-4-3-7-,15.338,326.781,343.805
21c.sql,A,20,0-4-7-3-1-5-6-2-8-,19.31,28497.6,28524
7c.sql,A,20,3-4-7-1-5-0-6-2-,18.647,16686.5,16716
25b.sql,A,20,3-6-0-7-4-1-5-2-8-,22.263,29281.5,29307.9
9d.sql,A,20,2-4-3-0-1-5-6-7-,13.977,1894.88,1922.43
28c.sql,A,20,13-10-5-8-12-7-11-6-9-3-4-0-1-2-,35.773,29391.8,29435.7
14a.sql,A,20,1-5-7-3-4-0-6-2-,15.987,28588.2,28608.9
25a.sql,A,20,2-5-6-3-4-1-0-7-8-,18.66,28693.3,28719.6
12c.sql,A,20,5-6-3-4-0-1-2-7-,14.666,28056.4,28075.3
16d.sql,A,20,4-5-3-1-0-6-2-7-,12.931,7112.59,7132.39
20a.sql,A,20,0-4-3-8-1-2-7-5-9-6-,19.542,1220.97,1252.55
6e.sql,A,20,0-3-4-2-1-,7.566,448.004,462.282
3c.sql,A,20,0-2-3-1-,7.112,28482,28492
8c.sql,A,20,1-4-0-3-2-5-6-,10.776,12338.7,12359.1
11b.sql,A,20,5-6-3-4-0-1-2-7-,15.48,149.683,166.902
21b.sql,A,20,8-6-2-5-7-3-4-0-1-,17.366,27900.4,27920.6
19b.sql,A,20,0-2-5-3-1-6-4-8-9-7-,18.857,28519.7,28542.6
24a.sql,A,20,3-6-7-4-2-0-1-9-10-8-5-11-,25.071,29280.2,29317.4
1a.sql,A,20,0-2-3-1-4-,8.546,320.108,334.773
23a.sql,A,20,4-8-0-1-7-3-2-9-5-10-6-,21.133,27859.5,27890.3
29c.sql,A,20,12-10-6-11-7-5-4-0-13-15-14-8-1-2-9-3-16-,39.561,60371.6,60474.8
22a.sql,A,20,3-8-6-0-1-7-2-9-4-10-5-,28.264,31042.5,31076.1
26c.sql,A,20,6-9-0-1-2-4-3-10-8-5-11-7-,26.537,946.353,979.016
27a.sql,A,20,10-9-5-8-7-3-4-0-1-2-6-11-,25.853,30073,30101.6
17c.sql,A,20,1-3-6-0-5-4-2-,11.002,11400.3,11415.5
30b.sql,A,20,3-7-4-0-1-2-8-5-9-6-10-11-,29.307,30902.9,30938.5
3b.sql,A,20,0-2-3-1-,6.133,29727.4,29734.5
18b.sql,A,20,5-0-6-3-1-4-2-,14.311,30623,30638.9
33b.sql,A,20,5-13-10-3-11-9-2-7-0-6-12-4-8-1-,28.721,366.251,401.018
1c.sql,A,20,0-2-3-1-4-,8.063,131.646,140.982
31c.sql,A,20,2-6-5-1-0-9-7-3-8-4-10-,27.428,29836.7,29873.8
28b.sql,A,20,9-4-3-10-5-11-6-12-7-0-1-2-13-8-,32.301,28468.8,28505.4
7a.sql,A,20,3-4-7-1-5-0-6-2-,15.161,654.481,671.576
4a.sql,A,20,0-2-3-1-4-,7.54,184.712,194.289
16b.sql,A,20,4-5-3-1-0-6-2-7-,12.415,7319.16,7336.99
18c.sql,A,20,1-3-6-0-5-4-2-,15.157,29697.6,29717.1
20b.sql,A,20,0-4-3-8-1-2-7-5-9-6-,20.44,1022.59,1046.13
9a.sql,A,20,4-7-2-0-1-5-6-3-,15.61,1145.96,1168.07
22c.sql,A,20,3-8-6-0-1-7-2-9-4-10-5-,26.078,29040.8,29071.2
22d.sql,A,20,7-2-6-0-1-8-3-9-4-10-5-,24.996,30421.1,30450.2
2b.sql,A,20,0-2-3-1-4-,6.985,227.105,237.232
8d.sql,A,20,1-4-0-3-2-5-6-,10.413,11425.9,11441.1
32b.sql,A,20,5-3-4-1-2-0-,8.881,376.167,388.075
9c.sql,A,20,2-4-3-0-1-5-6-7-,14.586,1463.65,1485.93
12b.sql,A,20,7-4-0-1-5-2-6-3-,14.391,27697.9,27713.3
17b.sql,A,20,1-3-6-0-5-4-2-,10.404,13689.3,13702
1d.sql,A,20,0-2-3-1-4-,7.139,177.189,186.386
27b.sql,A,20,10-9-5-8-7-3-4-0-1-2-6-11-,24.795,27877.4,27903.5
13a.sql,A,20,5-6-3-1-0-7-2-8-4-,14.92,29547.9,29566.8
25c.sql,A,20,6-0-7-4-1-5-2-3-8-,21.496,30537.3,30566.5
6b.sql,A,20,0-3-4-2-1-,9.7,352.334,363.156
2a.sql,A,20,0-2-3-1-4-,6.925,249.694,259.841
13d.sql,A,20,5-6-3-1-0-7-2-8-4-,15.268,2569.31,2588.83
29a.sql,A,20,7-11-5-4-0-13-15-10-6-14-8-1-2-12-9-3-16-,39.618,28878,28925.2
14b.sql,A,20,2-6-7-3-4-0-5-1-,16.859,28399.8,28417.1
30c.sql,A,20,5-8-3-10-7-4-0-1-2-9-6-11-,38.265,30930.9,30982.4
6f.sql,A,20,0-3-4-2-1-,9.471,24131.4,24153.7
22b.sql,A,20,1-6-7-2-0-8-3-9-4-10-5-,25.327,29183.5,29217.3
24b.sql,A,20,6-3-2-0-1-9-10-7-4-8-5-11-,26.503,28908.2,28945.5
6d.sql,A,20,0-3-4-2-1-,9.688,455.724,472.883
17d.sql,A,20,1-3-6-0-5-4-2-,10.205,11945.3,11965.5
13b.sql,A,20,5-6-3-1-0-7-2-8-4-,15.612,2414,2434.17
17e.sql,A,20,1-3-6-0-5-4-2-,9.853,147631,147657
5a.sql,A,20,0-2-3-1-4-,9.828,125.311,136.498
15d.sql,A,20,5-1-0-2-6-3-7-4-8-,15.817,635.239,661.245
16a.sql,A,20,6-0-1-5-3-4-2-7-,13.807,35444.6,35467.9
11c.sql,A,20,4-5-2-0-1-6-3-7-,15.651,799.978,823.516
10a.sql,A,20,1-5-0-4-2-3-6-,12.16,993.479,1014.55
11a.sql,A,20,3-6-7-5-2-4-0-1-,15.176,158.446,175.551
5c.sql,A,20,0-2-3-1-4-,9.493,28591.2,28603.8
29b.sql,A,20,12-10-6-11-7-5-4-0-13-15-14-8-1-2-9-3-16-,38.228,48588.5,48677.6
8a.sql,A,20,1-4-0-3-2-5-6-,14.285,632.201,652.778
12a.sql,A,20,5-6-3-4-0-1-2-7-,15.397,28916.9,28934.6
14c.sql,A,20,5-6-2-4-0-1-7-3-,16.487,29830.5,29849.6
19a.sql,A,20,0-2-5-3-1-6-4-8-9-7-,20.085,30054.9,30079.4
16c.sql,A,20,4-5-3-1-0-6-2-7-,13.635,7200.04,7218.36
4b.sql,A,20,0-2-3-1-4-,7.896,88.593,97.378
33a.sql,A,20,3-10-11-9-2-7-6-12-4-8-1-0-13-5-,29.145,388.972,423.729
3a.sql,A,20,0-2-3-1-,7.758,29085.6,29095.4
1b.sql,A,20,0-2-3-1-4-,7.633,157.379,166.736
18a.sql,A,20,4-2-3-1-0-5-6-,12.355,28810,28826.1
15b.sql,A,20,5-1-0-2-6-3-7-4-8-,17.145,24838.8,24858.5
23c.sql,A,20,9-7-3-2-8-4-0-1-5-10-6-,21.042,29106.5,29143.9
26b.sql,A,20,9-0-1-2-4-3-10-8-5-6-11-7-,25.235,22941.2,22972.2
19c.sql,A,20,0-2-5-3-1-6-4-8-9-7-,19.862,29412.3,29436.5
17f.sql,A,20,5-0-6-3-1-4-2-,10.573,36875.1,36889.1
27c.sql,A,20,9-7-3-4-8-0-1-2-5-10-6-11-,26.093,29656,29690.5
6c.sql,A,20,0-3-4-2-1-,8.012,387.822,400.44
28a.sql,A,20,8-13-12-7-10-5-11-6-9-3-4-0-1-2-,35.324,28725.1,28763.8
32a.sql,A,20,4-2-3-1-5-0-,9.226,523.589,538.83
11d.sql,A,20,7-4-0-1-6-3-5-2-,15.071,805.679,824.696
19d.sql,A,20,0-2-5-3-1-6-4-8-9-7-,17.957,10707,10745.5
4c.sql,A,20,0-2-3-1-4-,7.742,234.293,245.326
26a.sql,A,20,11-9-6-7-4-3-10-0-1-2-8-5-,25.336,1598.2,1630.27
10c.sql,A,20,1-5-0-4-3-2-6-,11.452,970.176,988.664
5b.sql,A,20,0-2-3-1-4-,8.153,102.55,111.464
9b.sql,A,20,4-7-2-0-1-5-6-3-,15.41,835.283,856.118
10b.sql,A,20,1-5-0-4-2-3-6-,12.086,895.349,912.391
6a.sql,A,20,0-3-4-2-1-,7.765,392.421,406.121
30a.sql,A,20,2-0-3-10-1-7-4-8-5-9-6-11-,27.482,28905.8,28944.3
23b.sql,A,20,10-8-4-6-9-5-7-3-2-0-1-,21.596,24939.4,24968.3
31a.sql,A,20,2-6-5-1-0-9-7-3-8-4-10-,25.895,29051.5,29090.4
8b.sql,A,20,1-4-0-3-2-5-6-,13.497,519.845,535.636
2d.sql,A,20,0-2-3-1-4-,6.811,449.593,460.389
15a.sql,A,20,2-5-6-3-0-1-7-4-8-,16.137,24824,24843.8
15c.sql,A,20,5-1-0-2-6-3-7-4-8-,15.804,27921.1,27941.2
33c.sql,A,20,7-9-2-0-11-10-3-8-1-6-13-5-12-4-,30.371,627.906,666.113
2c.sql,A,20,0-2-3-1-4-,7.271,166.987,178.039
21a.sql,A,20,8-6-2-5-7-3-4-0-1-,19.533,28269.8,28291.4
17a.sql,A,20,4-2-0-5-3-1-6-,11.16,859.888,874.671
13c.sql,A,20,8-6-3-7-2-5-1-0-4-,15.409,222.431,239.382
31b.sql,A,20,5-1-0-9-6-2-7-3-8-4-10-,26.311,28844.5,28879.3
20c.sql,A,20,0-4-3-8-1-2-7-5-9-6-,19.955,1829.88,1861.45
7b.sql,A,20,7-4-1-0-5-6-2-3-,15.299,653.647,670.2
21c.sql,A,20,8-6-2-5-7-3-4-0-1-,19.228,28431,28453
7c.sql,A,20,3-4-7-1-5-0-6-2-,19.268,16686.5,16716.8
25b.sql,A,20,8-0-7-4-1-5-2-6-3-,22.154,29019.6,29052.8
9d.sql,A,20,4-7-2-0-1-5-6-3-,14.601,2443.42,2474.41
28c.sql,A,20,9-4-3-10-5-11-6-12-7-0-1-2-13-8-,35.944,29591.6,29636.5
14a.sql,A,20,2-6-7-3-4-0-5-1-,16.626,28482.6,28500.9
25a.sql,A,20,3-6-0-7-4-1-5-2-8-,19.415,28580,28609.4
12c.sql,A,20,6-3-5-2-4-0-1-7-,15.205,28299.8,28319.8
16d.sql,A,20,2-4-7-1-0-6-5-3-,13.23,17926.8,17950.8
20a.sql,A,20,0-4-3-8-1-2-7-5-9-6-,19.521,1222.04,1254.76
6e.sql,A,20,0-3-4-2-1-,7.735,448.449,463.679
3c.sql,A,20,0-2-3-1-,7.036,28507,28517.4
8c.sql,A,20,1-4-0-3-2-5-6-,10.451,12347.1,12368
11b.sql,A,20,5-6-3-4-0-1-2-7-,15.656,147.82,165.525
21b.sql,A,20,5-7-3-4-0-1-6-2-8-,17.235,28060.3,28085.6
19b.sql,A,20,0-2-5-3-1-6-4-8-9-7-,19.291,28480,28503.6
24a.sql,A,20,3-6-7-4-2-0-1-9-10-8-5-11-,25.278,29199.5,29237.6
1a.sql,A,20,0-2-3-1-4-,8.648,290.194,304.61
23a.sql,A,20,4-8-0-1-7-3-2-9-5-10-6-,21.324,27882.6,27912.9
29c.sql,A,20,16-10-6-11-7-5-4-0-13-15-12-9-14-8-1-2-3-,40.372,29606.7,29663.6
22a.sql,A,20,3-8-6-0-1-7-2-9-4-10-5-,25.859,28512.1,28545.4
26c.sql,A,20,4-3-0-1-2-8-5-9-6-10-11-7-,26.201,1852.49,1889.52
27a.sql,A,20,9-7-3-4-8-0-1-2-5-10-6-11-,25.717,28683.2,28717.6
17c.sql,A,20,5-0-6-3-1-4-2-,10.89,574.218,594.509
30b.sql,A,20,4-7-0-1-2-3-10-8-5-9-6-11-,29.224,29024.3,29062.9
3b.sql,A,20,0-2-3-1-,6.089,27748.1,27755.3
18b.sql,A,20,5-0-6-3-1-4-2-,13.534,28655.2,28670.4
33b.sql,A,20,8-10-3-1-11-9-2-7-6-12-4-0-13-5-,28.561,517.58,558.447
1c.sql,A,20,0-2-3-1-4-,8.182,140.476,151.202
31c.sql,A,20,2-6-5-1-0-9-7-3-8-4-10-,26.354,30017.9,30062.6
28b.sql,A,20,9-4-3-10-5-11-6-12-7-0-1-2-13-8-,33.746,28173.8,28211.9
7a.sql,A,20,2-6-1-4-3-7-5-0-,15.142,366.612,384.576
4a.sql,A,20,0-2-3-1-4-,7.65,188,198.011
16b.sql,A,20,5-3-1-0-6-4-2-7-,12.339,2862.82,2880.36
18c.sql,A,20,1-3-6-0-5-4-2-,14.956,29585,29604.4
20b.sql,A,20,0-4-3-8-1-2-7-5-9-6-,20.328,1030.09,1054.55
9a.sql,A,20,4-7-2-0-1-5-6-3-,15.612,1139.28,1161.18
22c.sql,A,20,8-6-0-1-7-2-3-9-4-10-5-,25.862,29585.3,29620.9
22d.sql,A,20,9-8-3-7-2-6-0-1-4-10-5-,25.776,32233.3,32267.8
2b.sql,A,20,0-2-3-1-4-,7.082,248.116,260.155
8d.sql,A,20,1-4-0-3-2-5-6-,10.441,11459.6,11480.3
32b.sql,A,20,5-3-4-1-2-0-,8.909,392.589,406.226
9c.sql,A,20,6-2-4-3-0-1-5-7-,14.619,1099.88,1127.61
12b.sql,A,20,6-3-5-2-4-0-1-7-,14.822,27674.6,27692.6
17b.sql,A,20,1-3-6-0-5-4-2-,10.52,13795.4,13815
1d.sql,A,20,0-2-3-1-4-,7.168,186.82,197.083
27b.sql,A,20,8-0-1-2-7-3-4-9-5-10-6-11-,24.642,28031.9,28062.5
13a.sql,A,20,5-6-3-1-0-7-2-8-4-,15.014,29601.6,29624
25c.sql,A,20,6-0-7-4-1-5-2-3-8-,21.792,30545.3,30579.7
6b.sql,A,20,0-4-3-2-1-,9.646,388.999,402.999
2a.sql,A,20,0-2-3-1-4-,6.994,257.998,270.005
13d.sql,A,20,8-6-3-7-2-5-1-0-4-,15.411,2669.61,2692.22
29a.sql,A,20,3-1-5-4-0-13-14-8-15-2-10-6-11-7-12-9-16-,39.893,28643.7,28694.3
14b.sql,A,20,5-6-2-4-0-1-7-3-,16.917,28524.9,28542.3
30c.sql,A,20,5-8-3-10-7-4-0-1-2-9-6-11-,38.484,30954.4,31005.9
6f.sql,A,20,0-3-4-2-1-,9.336,24086.5,24108.6
22b.sql,A,20,1-6-7-2-0-8-3-9-4-10-5-,25.127,29173.7,29207.5
24b.sql,A,20,9-0-2-1-6-3-7-4-8-5-10-11-,24.713,28985.3,29022.7
6d.sql,A,20,0-4-3-2-1-,9.206,1910.98,1927.7
17d.sql,A,20,5-0-6-3-1-4-2-,10.086,886.603,906.192
13b.sql,A,20,8-6-3-7-2-5-1-0-4-,15.191,300.921,320.541
17e.sql,A,20,3-4-2-0-5-1-6-,9.746,5695.31,5715.7
5a.sql,A,20,0-2-3-1-4-,9.684,119.6,130.667
15d.sql,A,20,2-5-6-3-0-1-7-4-8-,15.898,599.62,626.277
16a.sql,A,20,4-5-3-1-0-6-2-7-,13.537,7170.63,7190.91
11c.sql,A,20,5-6-3-4-0-1-2-7-,15.363,467.236,490.147
10a.sql,A,20,1-5-0-4-2-3-6-,11.913,988.613,1009.24
11a.sql,A,20,5-6-3-4-0-1-2-7-,15.137,198.327,216.656
5c.sql,A,20,0-2-3-1-4-,9.449,28590.1,28602.7
29b.sql,A,20,7-11-5-4-0-13-15-10-6-14-8-1-2-12-9-3-16-,38.454,26068.7,26118.6
8a.sql,A,20,4-0-1-5-3-2-6-,12.77,636.699,653.946
12a.sql,A,20,7-4-0-1-5-2-6-3-,15.091,27841.2,27857.9
14c.sql,A,20,2-6-7-3-4-0-5-1-,16.014,28493.1,28511.1
19a.sql,A,20,0-2-5-3-1-6-4-8-9-7-,19.691,28958.2,28983.8
16c.sql,A,20,7-4-2-1-0-6-5-3-,13.492,20002.5,20026
4b.sql,A,20,0-2-3-1-4-,7.707,88.168,96.872
33a.sql,A,20,11-7-9-2-10-3-8-1-6-12-4-0-13-5-,29.344,494.555,533.791
3a.sql,A,20,0-2-3-1-,7.832,28157.8,28167.5
1b.sql,A,20,0-2-3-1-4-,7.422,164.091,174.285
18a.sql,A,20,1-3-6-0-5-4-2-,12.116,28745.5,28764
15b.sql,A,20,4-7-5-2-1-0-6-3-8-,17.121,24804.2,24823
23c.sql,A,20,4-8-0-1-7-3-2-9-5-10-6-,20.56,28217.5,28249
26b.sql,A,20,5-8-0-1-2-4-3-10-9-6-11-7-,24.675,835.148,867.718
19c.sql,A,20,0-2-5-3-1-6-4-8-9-7-,19.026,29367.3,29391.4
17f.sql,A,20,5-0-6-3-1-4-2-,10.401,37369.9,37387.4
27c.sql,A,20,6-10-9-5-8-7-3-4-0-1-2-11-,26.107,28308.2,28337.5
6c.sql,A,20,0-3-4-2-1-,7.719,379.972,392.351
28a.sql,A,20,6-11-9-3-4-10-5-12-7-0-1-2-13-8-,31.941,29215.1,29255.2
32a.sql,A,20,5-3-4-1-2-0-,8.622,394.773,408.841
11d.sql,A,20,2-5-7-4-0-1-6-3-,14.092,328.728,349.508
19d.sql,A,20,0-2-5-3-1-6-4-8-9-7-,17.437,10779.8,10818.5
4c.sql,A,20,0-2-3-1-4-,7.801,243.526,255.188
26a.sql,A,20,9-0-1-2-4-3-10-8-5-6-11-7-,25.253,23462.8,23501.1
10c.sql,A,20,1-5-0-4-3-2-6-,11.948,1022.68,1046.49
5b.sql,A,20,0-2-3-1-4-,8.448,102.898,112.151
9b.sql,A,20,6-2-4-3-0-1-5-7-,15.601,780.412,803.451
10b.sql,A,20,1-5-0-4-2-3-6-,11.696,930.285,950.503
6a.sql,A,20,0-4-3-2-1-,7.658,1212.56,1225.69
30a.sql,A,20,2-0-3-10-1-7-4-8-5-9-6-11-,26.455,28994.4,29034.5
23b.sql,A,20,2-7-3-0-1-8-4-9-5-10-6-,21.823,25123.5,25153.6
31a.sql,A,20,6-5-1-0-9-2-7-3-8-4-10-,25.888,29111.3,29153.4
8b.sql,A,20,1-4-0-3-2-5-6-,13.868,516.227,532.319
2d.sql,A,20,0-2-3-1-4-,6.814,451.786,463.28
15a.sql,A,20,2-5-6-3-0-1-7-4-8-,16.552,24847,24870.7
15c.sql,A,20,5-1-0-2-6-3-7-4-8-,16.054,27986.6,28010.1
33c.sql,A,20,9-2-7-0-11-10-3-8-1-6-13-5-12-4-,30.41,592.002,632.142
2c.sql,A,20,0-2-3-1-4-,7.365,189.624,202.561
21a.sql,A,20,0-4-7-3-1-5-6-2-8-,19.569,28314.3,28340.3
17a.sql,A,20,1-3-6-0-5-4-2-,11.139,21015.7,21035.7
13c.sql,A,20,5-6-3-1-0-7-2-8-4-,15.456,2333.63,2353.53
31b.sql,A,20,2-6-5-1-0-9-7-3-8-4-10-,26.055,29172.6,29208.2
20c.sql,A,20,0-4-3-8-1-2-7-5-9-6-,19.11,1849.11,1881.98
7b.sql,A,20,2-6-1-4-3-7-5-0-,14.69,317.513,334.08
21c.sql,A,20,2-6-7-3-5-4-0-1-8-,18.496,28395.9,28419.6
7c.sql,A,20,3-4-7-1-5-0-6-2-,19.398,16707,16737
25b.sql,A,20,3-6-0-7-4-1-5-2-8-,22.048,29092.4,29119.9
9d.sql,A,20,4-7-2-0-1-5-6-3-,14.551,2466.87,2497.33
28c.sql,A,20,7-12-11-6-10-5-9-3-4-0-1-2-13-8-,36.729,28750,28791.5
14a.sql,A,20,1-5-7-3-4-0-6-2-,16.365,28635.4,28656.6
25a.sql,A,20,3-6-0-7-4-1-5-2-8-,19.083,28619.4,28649.3
12c.sql,A,20,6-3-5-2-4-0-1-7-,15.142,28243.8,28263.2
16d.sql,A,20,4-5-3-1-0-6-2-7-,13.106,6913.56,6933.61
20a.sql,A,20,0-4-3-8-1-2-7-5-9-6-,19.544,1226.09,1257.78
6e.sql,A,20,0-3-4-2-1-,7.646,452.158,466.786
3c.sql,A,20,0-2-3-1-,7.174,28513.2,28523.4
8c.sql,A,20,1-4-0-3-2-5-6-,10.612,12385.4,12405.7
11b.sql,A,20,6-3-5-2-4-0-1-7-,15.794,134.93,152.58
21b.sql,A,20,5-7-3-4-0-1-6-2-8-,17.205,28169.1,28193.6
19b.sql,A,20,0-2-5-3-1-6-4-8-9-7-,19.147,28486,28509
24a.sql,A,20,10-2-1-0-6-3-7-4-8-5-9-11-,23.037,29244.2,29280
1a.sql,A,20,0-2-3-1-4-,8.535,302.264,317.138
23a.sql,A,20,4-8-0-1-7-3-2-9-5-10-6-,21.389,27942.6,27973.5
